IP,pitch,roll,Time
127.0.1.1,0.07684080877151366,0.08601394625993251,11/12 00:05:26
127.0.1.1,0.07684080877151366,0.08601394625993251,11/12 00:05:26
127.0.1.1,0.07684080877151366,0.08601394625993251,11/12 00:05:27
127.0.1.1,0.07684080877151366,0.08601394625993251,11/12 00:05:28
127.0.1.1,0.07684080877151366,0.08601394625993251,11/12 00:05:29
