pitch,roll,airspeed,Time
1.884,-1.1919850838784674,0.0020000000949949026,11/12 00:26:43
1.8843968983706851,-1.1919850838784674,0.0020000000949949026,11/12 00:26:43
1.8843968983706851,-1.1919850838784674,0.0020000000949949026,11/12 00:26:44
1.8843968983706851,-1.1919850838784674,0.0020000000949949026,11/12 00:26:45
